Date,Egg_Size,Price,Quantity_Produced,Quantity_Sold,Revenue
18/07/2024,SMALL,6,60,60,360
18/07/2024,MEDIUM,7,148,148,1036
18/07/2024,LARGE,7.66,142,142,1087.72
18/07/2024,X-LARGE,8.33,55,55,458.15
18/07/2024,JUMBO,8.66,2,2,17.32
19/07/2024,PULLETS,5,3,3,15
19/07/2024,SMALL,6,76,76,456
19/07/2024,MEDIUM,7,157,157,1099
19/07/2024,LARGE,7.66,132,132,1011.12
19/07/2024,X-LARGE,8.33,42,42,349.86
19/07/2024,JUMBO,8.66,3,3,25.98
20/07/2024,PULLETS,5,9,9,45
20/07/2024,SMALL,6,75,75,450
20/07/2024,MEDIUM,7,166,166,1162
20/07/2024,LARGE,7.66,37,131,1003.46
20/07/2024,X-LARGE,8.33,6,37,308.21
20/07/2024,JUMBO,8.66,3,6,51.96
21/07/2024,PULLETS,5,5,5,25
21/07/2024,SMALL,6,82,82,492
21/07/2024,MEDIUM,7,166,166,1162
21/07/2024,LARGE,7.66,125,125,957.5
21/07/2024,X-LARGE,8.33,36,36,299.88
21/07/2024,JUMBO,8.66,1,1,8.66
22/07/2024,PULLETS,5,5,5,25
22/07/2024,SMALL,6,102,102,612
22/07/2024,MEDIUM,7,163,163,1141
22/07/2024,LARGE,7.66,106,106,811.96
22/07/2024,X-LARGE,8.33,36,36,299.88
22/07/2024,JUMBO,8.66,4,4,34.64
23/07/2024,PULLETS,5,4,4,20
23/07/2024,SMALL,6,99,99,594
23/07/2024,MEDIUM,7,175,175,1225
23/07/2024,LARGE,7.66,113,113,865.58
23/07/2024,X-LARGE,8.33,29,29,241.57
23/07/2024,JUMBO,8.66,2,2,17.32
24/07/2024,PULLETS,5,1,1,5
24/07/2024,SMALL,6,85,85,510
24/07/2024,MEDIUM,7,171,171,1197
24/07/2024,LARGE,7.66,123,123,942.18
24/07/2024,X-LARGE,8.33,31,31,258.23
24/07/2024,JUMBO,8.66,6,6,51.96
25/07/2024,PULLETS,5,6,6,30
25/07/2024,SMALL,6,65,65,390
25/07/2024,MEDIUM,7,172,172,1204
25/07/2024,LARGE,7.66,125,125,957.5
25/07/2024,X-LARGE,8.33,46,46,383.18
25/07/2024,JUMBO,8.66,2,2,17.32
26/07/2024,PULLETS,5,0,0,0
26/07/2024,SMALL,6,61,61,366
26/07/2024,MEDIUM,7,170,170,1190
26/07/2024,LARGE,7.66,128,128,980.48
26/07/2024,X-LARGE,8.33,42,42,349.86
26/07/2024,JUMBO,8.66,0,0,0
27/07/2024,PULLETS,5,5,5,25
27/07/2024,SMALL,6,66,66,396
27/07/2024,MEDIUM,7,164,164,1148
27/07/2024,LARGE,7.66,136,136,1041.76
27/07/2024,X-LARGE,8.33,36,36,299.88
27/07/2024,JUMBO,8.66,6,6,51.96
28/07/2024,PULLETS,5,7,7,35
28/07/2024,SMALL,6,64,64,384
28/07/2024,MEDIUM,7,164,164,1148
28/07/2024,LARGE,7.66,137,137,1049.42
28/07/2024,X-LARGE,8.33,35,35,291.55
28/07/2024,JUMBO,8.66,4,4,34.64
29/07/2024,PULLETS,5,6,6,30
29/07/2024,SMALL,6,62,62,372
29/07/2024,MEDIUM,7,182,182,1274
29/07/2024,LARGE,7.66,142,142,1087.72
29/07/2024,X-LARGE,8.33,27,27,224.91
29/07/2024,JUMBO,8.66,4,4,34.64
30/07/2024,PULLETS,5,5,5,25
30/07/2024,SMALL,6,62,62,372
30/07/2024,MEDIUM,7,178,178,1246
30/07/2024,LARGE,7.66,131,131,1003.46
30/07/2024,X-LARGE,8.33,36,36,299.88
30/07/2024,JUMBO,8.66,4,4,34.64
31/07/2024,PULLETS,5,2,2,10
31/07/2024,SMALL,6,43,43,258
31/07/2024,MEDIUM,7,160,160,1120
31/07/2024,LARGE,7.66,156,156,1194.96
31/07/2024,X-LARGE,8.33,51,51,424.83
31/07/2024,JUMBO,8.66,4,4,34.64
01/08/2024,PULLETS,5,1,1,5
01/08/2024,SMALL,6,52,52,312
01/08/2024,MEDIUM,7,170,170,1190
01/08/2024,LARGE,7.33,157,157,1150.81
01/08/2024,X-LARGE,8.33,36,36,299.88
01/08/2024,JUMBO,8.66,3,3,25.98
02/08/2024,PULLETS,5,2,2,10
02/08/2024,SMALL,6,54,54,324
02/08/2024,MEDIUM,7,170,170,1190
02/08/2024,LARGE,7.33,146,146,1070.18
02/08/2024,X-LARGE,8.33,31,31,258.23
02/08/2024,JUMBO,8.66,5,5,43.3
03/08/2024,PULLETS,5,3,3,15
03/08/2024,SMALL,6,52,52,312
03/08/2024,MEDIUM,7,174,174,1218
03/08/2024,LARGE,7.33,145,145,1062.85
03/08/2024,X-LARGE,8.33,41,41,341.53
03/08/2024,JUMBO,8.66,3,3,25.98
04/08/2024,PULLETS,5,1,1,5
04/08/2024,SMALL,6,41,41,246
04/08/2024,MEDIUM,7,177,177,1239
04/08/2024,LARGE,7.33,148,148,1084.84
04/08/2024,X-LARGE,8.33,37,37,308.21
04/08/2024,JUMBO,8.66,4,4,34.64
05/08/2024,PULLETS,5,2,2,10
05/08/2024,SMALL,6,49,49,294
05/08/2024,MEDIUM,7,178,178,1246
05/08/2024,LARGE,7.33,155,155,1136.15
05/08/2024,X-LARGE,8.33,35,35,291.55
05/08/2024,JUMBO,8.66,5,5,43.3
06/08/2024,PULLETS,5,5,5,25
06/08/2024,SMALL,6,65,65,390
06/08/2024,MEDIUM,7,181,181,1267
06/08/2024,LARGE,7.33,131,131,960.23
06/08/2024,X-LARGE,8.33,25,25,208.25
06/08/2024,JUMBO,8.66,5,5,43.3
07/08/2024,PULLETS,5,4,4,20
07/08/2024,SMALL,6,50,50,300
07/08/2024,MEDIUM,7,179,179,1253
07/08/2024,LARGE,7.33,146,146,1070.18
07/08/2024,X-LARGE,8.33,30,30,249.9
07/08/2024,JUMBO,8.66,2,2,17.32
08/08/2024,PULLETS,5,4,4,20
08/08/2024,SMALL,6,83,83,498
08/08/2024,MEDIUM,7,167,167,1169
08/08/2024,LARGE,7.33,125,125,916.25
08/08/2024,X-LARGE,8.33,26,26,216.58
08/08/2024,JUMBO,8.66,1,1,8.66
09/08/2024,PULLETS,5,7,7,35
09/08/2024,SMALL,6,56,56,336
09/08/2024,MEDIUM,7,163,163,1141
09/08/2024,LARGE,7.33,141,141,1033.53
09/08/2024,X-LARGE,8.33,40,40,333.2
09/08/2024,JUMBO,8.66,5,5,43.3
10/08/2024,PULLETS,5,1,1,5
10/08/2024,SMALL,6,50,50,300
10/08/2024,MEDIUM,7,168,168,1176
10/08/2024,LARGE,7.33,138,138,1011.54
10/08/2024,X-LARGE,8.33,43,43,358.19
10/08/2024,JUMBO,8.66,3,3,25.98
11/08/2024,PULLETS,5,2,2,10
11/08/2024,SMALL,6,52,52,312
11/08/2024,MEDIUM,7,172,172,1204
11/08/2024,LARGE,7.33,127,127,930.91
11/08/2024,X-LARGE,8.33,42,42,349.86
11/08/2024,JUMBO,8.66,6,6,51.96
12/08/2024,PULLETS,5,3,3,15
12/08/2024,SMALL,6,48,48,288
12/08/2024,MEDIUM,7,169,169,1183
12/08/2024,LARGE,7.33,133,133,974.89
12/08/2024,X-LARGE,8.33,38,38,316.54
12/08/2024,JUMBO,8.66,4,4,34.64
13/08/2024,PULLETS,5,3,3,15
13/08/2024,SMALL,6,58,58,348
13/08/2024,MEDIUM,7,165,165,1155
13/08/2024,LARGE,7.33,135,135,989.55
13/08/2024,X-LARGE,8.33,46,46,383.18
13/08/2024,JUMBO,8.66,3,3,25.98
14/08/2024,PULLETS,5,2,2,10
14/08/2024,SMALL,6,54,54,324
14/08/2024,MEDIUM,7,158,158,1106
14/08/2024,LARGE,7.33,146,146,1070.18
14/08/2024,X-LARGE,8.33,47,47,391.51
14/08/2024,JUMBO,8.66,5,5,43.3
15/08/2024,PULLETS,5,0,0,0
15/08/2024,SMALL,6,57,57,342
15/08/2024,MEDIUM,7,168,168,1176
15/08/2024,LARGE,7.33,147,147,1077.51
15/08/2024,X-LARGE,8.33,30,30,249.9
15/08/2024,JUMBO,8.66,3,3,25.98
16/08/2024,PULLETS,5,1,1,5
16/08/2024,SMALL,6,62,62,372
16/08/2024,MEDIUM,7,174,174,1218
16/08/2024,LARGE,7.33,126,126,923.58
16/08/2024,X-LARGE,8.33,39,39,324.87
16/08/2024,JUMBO,8.66,3,3,25.98
17/08/2024,PULLETS,5,2,2,10
17/08/2024,SMALL,6,46,46,276
17/08/2024,MEDIUM,7,166,166,1162
17/08/2024,LARGE,7.33,151,151,1106.83
17/08/2024,X-LARGE,8.33,44,44,366.52
17/08/2024,JUMBO,8.66,1,1,8.66
18/08/2024,PULLETS,5,3,3,15
18/08/2024,SMALL,6,55,55,330
18/08/2024,MEDIUM,7,165,165,1155
18/08/2024,LARGE,7.33,143,143,1048.19
18/08/2024,X-LARGE,8.33,38,38,316.54
18/08/2024,JUMBO,8.66,4,4,34.64
19/08/2024,PULLETS,5,3,3,15
19/08/2024,SMALL,6,41,41,246
19/08/2024,MEDIUM,7,173,173,1211
19/08/2024,LARGE,7.33,135,135,989.55
19/08/2024,X-LARGE,8.33,47,47,391.51
19/08/2024,JUMBO,8.66,4,4,34.64
20/08/2024,PULLETS,5,1,1,5
20/08/2024,SMALL,6,49,49,294
20/08/2024,MEDIUM,7,179,179,1253
20/08/2024,LARGE,7.33,127,127,930.91
20/08/2024,X-LARGE,8.33,45,45,374.85
20/08/2024,JUMBO,8.66,4,4,34.64
21/08/2024,PULLETS,5,8,8,40
21/08/2024,SMALL,6,96,96,576
21/08/2024,MEDIUM,7,187,187,1309
21/08/2024,LARGE,7.33,93,93,681.69
21/08/2024,X-LARGE,8.33,28,28,233.24
21/08/2024,JUMBO,8.66,2,2,17.32
22/08/2024,PULLETS,5,4,4,20
22/08/2024,SMALL,6,88,88,528
22/08/2024,MEDIUM,7,189,189,1323
22/08/2024,LARGE,7.33,101,101,740.33
22/08/2024,X-LARGE,8.33,29,29,241.57
22/08/2024,JUMBO,8.66,0,0,
23/08/2024,PULLETS,5,7,7,35
23/08/2024,SMALL,6,65,65,390
23/08/2024,MEDIUM,7,187,187,1309
23/08/2024,LARGE,7.33,104,104,762.32
23/08/2024,X-LARGE,8.33,35,35,291.55
23/08/2024,JUMBO,8.66,1,1,8.66
24/08/2024,PULLETS,5,6,6,30
24/08/2024,SMALL,6,80,80,480
24/08/2024,MEDIUM,7,181,181,1267
24/08/2024,LARGE,7.33,113,113,828.29
24/08/2024,X-LARGE,8.33,27,27,224.91
24/08/2024,JUMBO,8.66,2,2,17.32
25/08/2024,PULLETS,5,8,8,40
25/08/2024,SMALL,6,91,91,546
25/08/2024,MEDIUM,7,163,163,1141
25/08/2024,LARGE,7.33,112,112,820.96
25/08/2024,X-LARGE,8.33,27,27,224.91
25/08/2024,JUMBO,8.66,2,2,17.32
26/08/2024,PULLETS,5,5,5,25
26/08/2024,SMALL,6,82,82,492
26/08/2024,MEDIUM,7,177,177,1239
26/08/2024,LARGE,7.33,107,107,784.31
26/08/2024,X-LARGE,8.33,21,21,174.93
26/08/2024,JUMBO,8.66,2,2,17.32
27/08/2024,PULLETS,5,7,7,35
27/08/2024,SMALL,6,74,74,444
27/08/2024,MEDIUM,7,182,182,1274
27/08/2024,LARGE,7.33,110,110,806.3
27/08/2024,X-LARGE,8.33,22,22,183.26
27/08/2024,JUMBO,8.66,1,1,8.66
28/08/2024,PULLETS,5,5,5,25
28/08/2024,SMALL,6,56,56,336
28/08/2024,MEDIUM,7,161,161,1127
28/08/2024,LARGE,7.33,137,137,1004.21
28/08/2024,X-LARGE,8.33,36,36,299.88
28/08/2024,JUMBO,8.66,1,1,8.66
29/08/2024,PULLETS,5,3,3,15
29/08/2024,SMALL,6,60,60,360
29/08/2024,MEDIUM,7,155,155,1085
29/08/2024,LARGE,7.33,125,125,916.25
29/08/2024,X-LARGE,8.33,30,30,249.9
29/08/2024,JUMBO,8.66,2,2,17.32
30/08/2024,PULLETS,5,8,8,40
30/08/2024,SMALL,6,61,61,366
30/08/2024,MEDIUM,7,174,174,1218
30/08/2024,LARGE,7.33,121,121,886.93
30/08/2024,X-LARGE,8.33,32,32,266.56
30/08/2024,JUMBO,8.66,5,5,43.3
31/08/2024,PULLETS,5,5,5,25
31/08/2024,SMALL,6,61,61,366
31/08/2024,MEDIUM,7,163,163,1141
31/08/2024,LARGE,7.33,117,117,857.61
31/08/2024,X-LARGE,8.33,46,46,383.18
31/08/2024,JUMBO,8.66,3,3,25.98
01/09/2024,PULLETS,5,0,0,0
01/09/2024,SMALL,6.67,45,45,300.15
01/09/2024,MEDIUM,7.33,167,167,1224.11
01/09/2024,LARGE,8,130,130,1040
01/09/2024,X-LARGE,8.67,50,50,433.5
01/09/2024,JUMBO,9,6,6,54
02/09/2024,PULLETS,5,5,5,25
02/09/2024,SMALL,6.67,39,39,260.13
02/09/2024,MEDIUM,7.33,159,159,1165.47
02/09/2024,LARGE,8,150,150,1200
02/09/2024,X-LARGE,8.67,44,44,381.48
02/09/2024,JUMBO,9,6,6,54
03/09/2024,PULLETS,5,1,1,5
03/09/2024,SMALL,6.67,51,51,340.17
03/09/2024,MEDIUM,7.33,165,165,1209.45
03/09/2024,LARGE,8,130,130,1040
03/09/2024,X-LARGE,8.67,43,43,372.81
03/09/2024,JUMBO,9,8,8,72
04/09/2024,PULLETS,5,5,5,25
04/09/2024,SMALL,6.67,47,47,313.49
04/09/2024,MEDIUM,7.33,174,174,1275.42
04/09/2024,LARGE,8,127,127,1016
04/09/2024,X-LARGE,8.67,42,42,364.14
04/09/2024,JUMBO,9,7,7,63
05/09/2024,PULLETS,5,7,7,35
05/09/2024,SMALL,6.67,40,40,266.8
05/09/2024,MEDIUM,7.33,173,173,1268.09
05/09/2024,LARGE,8,122,122,976
05/09/2024,X-LARGE,8.67,48,48,416.16
05/09/2024,JUMBO,9,5,5,45
06/09/2024,PULLETS,5,4,4,20
06/09/2024,SMALL,6.67,34,34,226.78
06/09/2024,MEDIUM,7.33,167,167,1224.11
06/09/2024,LARGE,8,136,136,1088
06/09/2024,X-LARGE,8.67,48,48,416.16
06/09/2024,JUMBO,9,6,6,54
07/09/2024,PULLETS,5,1,1,5
07/09/2024,SMALL,6.67,42,42,280.14
07/09/2024,MEDIUM,7.33,169,169,1238.77
07/09/2024,LARGE,8,125,125,1000
07/09/2024,X-LARGE,8.67,47,47,407.49
07/09/2024,JUMBO,9,9,9,81
08/09/2024,PULLETS,5,3,3,15
08/09/2024,SMALL,6.67,37,37,246.79
08/09/2024,MEDIUM,7.33,150,150,1099.5
08/09/2024,LARGE,8,138,138,1104
08/09/2024,X-LARGE,8.67,50,50,433.5
08/09/2024,JUMBO,9,7,7,63
09/09/2024,PULLETS,5,2,2,10
09/09/2024,SMALL,6.67,44,44,293.48
09/09/2024,MEDIUM,7.33,129,129,945.57
09/09/2024,LARGE,8,151,151,1208
09/09/2024,X-LARGE,8.67,56,56,485.52
09/09/2024,JUMBO,9,9,9,81
10/09/2024,PULLETS,5,1,1,5
10/09/2024,SMALL,6.67,40,40,266.8
10/09/2024,MEDIUM,7.33,107,107,784.31
10/09/2024,LARGE,8,156,156,1248
10/09/2024,X-LARGE,8.67,62,62,537.54
10/09/2024,JUMBO,9,11,11,99
11/09/2024,PULLETS,5,0,0,0
11/09/2024,SMALL,6.67,34,34,226.78
11/09/2024,MEDIUM,7.33,140,140,1026.2
11/09/2024,LARGE,8,142,142,1136
11/09/2024,X-LARGE,8.67,65,65,563.55
11/09/2024,JUMBO,9,10,10,90
12/09/2024,PULLETS,5,1,1,5
12/09/2024,SMALL,6.67,25,25,166.75
12/09/2024,MEDIUM,7.33,123,123,901.59
12/09/2024,LARGE,8,147,147,1176
12/09/2024,X-LARGE,8.67,69,69,598.23
12/09/2024,JUMBO,9,9,9,81
13/09/2024,PULLETS,5,1,1,5
13/09/2024,SMALL,6.67,27,27,180.09
13/09/2024,MEDIUM,7.33,108,108,791.64
13/09/2024,LARGE,8,172,172,1376
13/09/2024,X-LARGE,8.67,60,60,520.2
13/09/2024,JUMBO,9,15,15,135
14/09/2024,PULLETS,5,1,1,5
14/09/2024,SMALL,6.67,24,24,160.08
14/09/2024,MEDIUM,7.33,121,121,886.93
14/09/2024,LARGE,8,160,160,1280
14/09/2024,X-LARGE,8.67,51,51,442.17
14/09/2024,JUMBO,9,20,20,180
15/09/2024,PULLETS,5,0,0,0
15/09/2024,SMALL,6.67,15,15,100.05
15/09/2024,MEDIUM,7.33,111,111,813.63
15/09/2024,LARGE,8,170,170,1360
15/09/2024,X-LARGE,8.67,76,76,658.92
15/09/2024,JUMBO,9,14,14,126
16/09/2024,PULLETS,5,1,1,5
16/09/2024,SMALL,6.67,35,35,233.45
16/09/2024,MEDIUM,7.33,131,131,960.23
16/09/2024,LARGE,8,133,133,1064
16/09/2024,X-LARGE,8.67,76,76,658.92
16/09/2024,JUMBO,9,12,12,108
17/09/2024,PULLETS,5,0,0,0
17/09/2024,SMALL,6.67,19,19,126.73
17/09/2024,MEDIUM,7.33,115,115,842.95
17/09/2024,LARGE,8,149,149,1192
17/09/2024,X-LARGE,8.67,80,80,693.6
17/09/2024,JUMBO,9,13,13,117
18/09/2024,PULLETS,5,2,2,10
18/09/2024,SMALL,6.67,21,21,140.07
18/09/2024,MEDIUM,7.33,98,98,718.34
18/09/2024,LARGE,8,154,154,1232
18/09/2024,X-LARGE,8.67,79,79,684.93
18/09/2024,JUMBO,9,17,17,153
19/09/2024,PULLETS,5,0,0,0
19/09/2024,SMALL,6.67,21,21,140.07
19/09/2024,MEDIUM,7.33,111,111,813.63
19/09/2024,LARGE,8,150,150,1200
19/09/2024,X-LARGE,8.67,70,70,606.9
19/09/2024,JUMBO,9,20,20,180
20/09/2024,PULLETS,5,0,0,0
20/09/2024,SMALL,6.67,30,30,200.1
20/09/2024,MEDIUM,7.33,113,113,828.29
20/09/2024,LARGE,8,143,143,1144
20/09/2024,X-LARGE,8.67,76,76,658.92
20/09/2024,JUMBO,9,9,9,81
21/09/2024,PULLETS,5,0,0,0
21/09/2024,SMALL,6.67,31,31,206.77
21/09/2024,MEDIUM,7.33,114,114,835.62
21/09/2024,LARGE,8,148,148,1184
21/09/2024,X-LARGE,8.67,70,70,606.9
21/09/2024,JUMBO,9,8,8,72
22/09/2024,PULLETS,5,0,0,0
22/09/2024,SMALL,6.67,33,33,220.11
22/09/2024,MEDIUM,7.33,128,128,938.24
22/09/2024,LARGE,8,139,139,1112
22/09/2024,X-LARGE,8.67,62,62,537.54
22/09/2024,JUMBO,9,11,11,99
23/09/2024,PULLETS,5,0,0,0
23/09/2024,SMALL,6.67,28,28,186.76
23/09/2024,MEDIUM,7.33,101,101,740.33
23/09/2024,LARGE,8,149,149,1192
23/09/2024,X-LARGE,8.67,65,65,563.55
23/09/2024,JUMBO,9,13,13,117
24/09/2024,PULLETS,5,1,1,5
24/09/2024,SMALL,6.67,28,28,186.76
24/09/2024,MEDIUM,7.33,118,118,864.94
24/09/2024,LARGE,8,133,133,1064
24/09/2024,X-LARGE,8.67,75,75,650.25
24/09/2024,JUMBO,9,14,14,126
25/09/2024,PULLETS,5,2,2,10
25/09/2024,SMALL,6.67,36,36,240.12
25/09/2024,MEDIUM,7.33,96,96,703.68
25/09/2024,LARGE,8,149,149,1192
25/09/2024,X-LARGE,8.67,62,62,537.54
25/09/2024,JUMBO,9,16,16,144
26/09/2024,PULLETS,5,2,2,10
26/09/2024,SMALL,6.67,35,35,233.45
26/09/2024,MEDIUM,7.33,120,120,879.6
26/09/2024,LARGE,8,121,121,968
26/09/2024,X-LARGE,8.67,57,57,494.19
26/09/2024,JUMBO,9,14,14,126
27/09/2024,PULLETS,5,0,0,0
27/09/2024,SMALL,6.67,23,23,153.41
27/09/2024,MEDIUM,7.33,100,100,733
27/09/2024,LARGE,8,128,128,1024
27/09/2024,X-LARGE,8.67,69,69,598.23
27/09/2024,JUMBO,9,13,13,117
28/09/2024,PULLETS,5,1,1,5
28/09/2024,SMALL,6.67,30,30,200.1
28/09/2024,MEDIUM,7.33,99,99,725.67
28/09/2024,LARGE,8,120,120,960
28/09/2024,X-LARGE,8.67,65,65,563.55
28/09/2024,JUMBO,9,12,12,108
29/09/2024,PULLETS,5,2,2,10
29/09/2024,SMALL,6.67,23,23,153.41
29/09/2024,MEDIUM,7.33,107,107,784.31
29/09/2024,LARGE,8,133,133,1064
29/09/2024,X-LARGE,8.67,61,61,528.87
29/09/2024,JUMBO,9,10,10,90
30/09/2024,PULLETS,5,1,1,5
30/09/2024,SMALL,6.67,30,30,200.1
30/09/2024,MEDIUM,7.33,92,92,674.36
30/09/2024,LARGE,8,129,129,1032
30/09/2024,X-LARGE,8.67,75,75,650.25
30/09/2024,JUMBO,9,13,13,117
01/10/2024,PEWEE,5,1,1,5
01/10/2024,SMALL,7,16,16,112
01/10/2024,MEDIUM,7.67,85,85,651.95
01/10/2024,LARGE,8,146,146,1168
01/10/2024,X-LARGE,8.67,79,79,684.93
01/10/2024,JUMBO,9.33,15,15,139.95
02/10/2024,PEWEE,5,4,4,20
02/10/2024,SMALL,7,34,34,238
02/10/2024,MEDIUM,7.67,111,111,851.37
02/10/2024,LARGE,8,139,139,1112
02/10/2024,X-LARGE,8.67,48,48,416.16
02/10/2024,JUMBO,9.33,7,7,65.31
03/10/2024,PEWEE,5,1,1,5
03/10/2024,SMALL,7,32,32,224
03/10/2024,MEDIUM,7.67,113,113,866.71
03/10/2024,LARGE,8,135,135,1080
03/10/2024,X-LARGE,8.67,38,38,329.46
03/10/2024,JUMBO,9.33,7,7,65.31
04/10/2024,PEWEE,5,1,1,5
04/10/2024,SMALL,7,19,19,133
04/10/2024,MEDIUM,7.67,93,93,713.31
04/10/2024,LARGE,8,108,108,864
04/10/2024,X-LARGE,8.67,44,44,381.48
04/10/2024,JUMBO,9.33,7,7,65.31
05/10/2024,PEWEE,5,1,1,5
05/10/2024,SMALL,7,27,27,189
05/10/2024,MEDIUM,7.67,114,114,874.38
05/10/2024,LARGE,8,129,129,1032
05/10/2024,X-LARGE,8.67,78,78,676.26
05/10/2024,JUMBO,9.33,15,15,139.95
06/10/2024,PEWEE,5,0,0,0
06/10/2024,SMALL,7,27,27,189
06/10/2024,MEDIUM,7.67,80,80,613.6
06/10/2024,LARGE,8,132,132,1056
06/10/2024,X-LARGE,8.67,56,56,485.52
06/10/2024,JUMBO,9.33,12,12,111.96
07/10/2024,PEWEE,5,2,2,10
07/10/2024,SMALL,7,30,30,210
07/10/2024,MEDIUM,7.67,81,81,621.27
07/10/2024,LARGE,8,119,119,952
07/10/2024,X-LARGE,8.67,63,63,546.21
07/10/2024,JUMBO,9.33,10,10,93.3
08/10/2024,PEWEE,5,1,1,5
08/10/2024,SMALL,7,27,27,189
08/10/2024,MEDIUM,7.67,84,84,644.28
08/10/2024,LARGE,8,129,129,1032
08/10/2024,X-LARGE,8.67,49,49,424.83
08/10/2024,JUMBO,9.33,16,16,149.28
09/10/2024,PEWEE,5,2,2,10
09/10/2024,SMALL,7,24,24,168
09/10/2024,MEDIUM,7.67,74,74,567.58
09/10/2024,LARGE,8,112,112,896
09/10/2024,X-LARGE,8.67,59,59,511.53
09/10/2024,JUMBO,9.33,11,11,102.63
10/10/2024,PEWEE,5,3,3,15
10/10/2024,SMALL,7,23,23,161
10/10/2024,MEDIUM,7.67,81,81,621.27
10/10/2024,LARGE,8,116,116,928
10/10/2024,X-LARGE,8.67,55,55,476.85
10/10/2024,JUMBO,9.33,20,20,186.6
11/10/2024,PEWEE,5,3,3,15
11/10/2024,SMALL,7,20,20,140
11/10/2024,MEDIUM,7.67,102,102,782.34
11/10/2024,LARGE,8,132,132,1056
11/10/2024,X-LARGE,8.67,62,62,537.54
11/10/2024,JUMBO,9.33,9,9,83.97
12/10/2024,PEWEE,5,4,4,20
12/10/2024,SMALL,7,8,8,56
12/10/2024,MEDIUM,7.67,99,99,759.33
12/10/2024,LARGE,8,115,115,920
12/10/2024,X-LARGE,8.67,63,63,546.21
12/10/2024,JUMBO,9.33,10,10,93.3
13/10/2024,PEWEE,5,2,2,10
13/10/2024,SMALL,7,13,13,91
13/10/2024,MEDIUM,7.67,78,78,598.26
13/10/2024,LARGE,8,120,120,960
13/10/2024,X-LARGE,8.67,77,77,667.59
13/10/2024,JUMBO,9.33,13,13,121.29
14/10/2024,PEWEE,5,2,2,10
14/10/2024,SMALL,7,9,9,63
14/10/2024,MEDIUM,7.67,82,82,628.94
14/10/2024,LARGE,8,115,115,920
14/10/2024,X-LARGE,8.67,76,76,658.92
14/10/2024,JUMBO,9.33,12,12,111.96
15/10/2024,PEWEE,5,0,0,0
15/10/2024,SMALL,7,27,27,189
15/10/2024,MEDIUM,7.67,97,97,743.99
15/10/2024,LARGE,8,128,128,1024
15/10/2024,X-LARGE,8.67,53,53,459.51
15/10/2024,JUMBO,9.33,16,16,149.28
16/10/2024,PEWEE,5,1,1,5
16/10/2024,SMALL,7,18,18,126
16/10/2024,MEDIUM,7.67,99,99,759.33
16/10/2024,LARGE,8,130,130,1040
16/10/2024,X-LARGE,8.67,0,0,0
16/10/2024,JUMBO,9.33,0,0,0
17/10/2024,PEWEE,5,2,2,10
17/10/2024,SMALL,7,26,26,182
17/10/2024,MEDIUM,7.67,94,94,720.98
17/10/2024,LARGE,8,137,137,1096
17/10/2024,X-LARGE,8.67,63,63,546.21
17/10/2024,JUMBO,9.33,13,13,121.29
18/10/2024,PEWEE,5,2,2,10
18/10/2024,SMALL,7,25,25,175
18/10/2024,MEDIUM,7.67,114,114,874.38
18/10/2024,LARGE,8,127,127,1016
18/10/2024,X-LARGE,8.67,59,59,511.53
18/10/2024,JUMBO,9.33,13,13,121.29
19/10/2024,PEWEE,5,1,1,5
19/10/2024,SMALL,7,28,28,196
19/10/2024,MEDIUM,7.67,90,90,690.3
19/10/2024,LARGE,8,145,145,1160
19/10/2024,X-LARGE,8.67,60,60,520.2
19/10/2024,JUMBO,9.33,14,14,130.62
20/10/2024,PEWEE,5,0,0,0
20/10/2024,SMALL,7,31,31,217
20/10/2024,MEDIUM,7.67,87,87,667.29
20/10/2024,LARGE,8,140,140,1120
20/10/2024,X-LARGE,8.67,41,41,355.47
20/10/2024,JUMBO,9.33,13,13,121.29
21/10/2024,PEWEE,5,3,3,15
21/10/2024,SMALL,7,23,23,161
21/10/2024,MEDIUM,7.67,98,98,751.66
21/10/2024,LARGE,8,140,140,1120
21/10/2024,X-LARGE,8.67,45,45,390.15
21/10/2024,JUMBO,9.33,19,19,177.27
22/10/2024,PEWEE,5,2,2,10
22/10/2024,SMALL,7,24,24,168
22/10/2024,MEDIUM,7.67,88,88,674.96
22/10/2024,LARGE,8,150,150,1200
22/10/2024,X-LARGE,8.67,56,56,485.52
22/10/2024,JUMBO,9.33,20,20,186.6
23/10/2024,PEWEE,5,1,1,5
23/10/2024,SMALL,7,24,24,168
23/10/2024,MEDIUM,7.67,93,93,713.31
23/10/2024,LARGE,8,134,134,1072
23/10/2024,X-LARGE,8.67,58,58,502.86
23/10/2024,JUMBO,9.33,20,20,186.6
24/10/2024,PEWEE,5,0,0,0
24/10/2024,SMALL,7,27,27,189
24/10/2024,MEDIUM,7.67,113,113,866.71
24/10/2024,LARGE,8,124,124,992
24/10/2024,X-LARGE,8.67,54,54,468.18
24/10/2024,JUMBO,9.33,18,18,167.94
25/10/2024,PEWEE,5,1,1,5
25/10/2024,SMALL,7,29,29,203
25/10/2024,MEDIUM,7.67,108,108,828.36
25/10/2024,LARGE,8,128,128,1024
25/10/2024,X-LARGE,8.67,54,54,468.18
25/10/2024,JUMBO,9.33,10,10,93.3
26/10/2024,PEWEE,5,1,1,5
26/10/2024,SMALL,7,36,36,252
26/10/2024,MEDIUM,7.67,114,114,874.38
