product_id,Egg_Size,Date,Quantity_Sold
3,Medium,26/06/2025,66
4,La,26/06/2025,129
5,X-Large,26/06/2025,98
6,Ju,26/06/2025,40
2,Small,27/06/2025,15
3,Medium,27/06/2025,65
4,La,27/06/2025,149
5,X-Large,27/06/2025,68
6,Ju,27/06/2025,28
1,Pullets,28/06/2025,1
2,Small,28/06/2025,17
3,Medium,28/06/2025,79
4,La,28/06/2025,139
5,X-Large,28/06/2025,84
6,Ju,28/06/2025,21
2,Small,29/06/2025,12
3,Medium,29/06/2025,97
4,La,29/06/2025,159
5,X-Large,29/06/2025,45
6,Ju,29/06/2025,19
2,Small,30/06/2025,31
3,Medium,30/06/2025,93
4,La,30/06/2025,146
5,X-Large,30/06/2025,50
6,Ju,30/06/2025,21
2,Small,01/07/2025,28
3,Medium,01/07/2025,91
4,La,01/07/2025,141
5,X-Large,01/07/2025,66
6,Ju,01/07/2025,12
1,Pullets,02/07/2025,1
2,Small,02/07/2025,33
3,Medium,02/07/2025,107
4,La,02/07/2025,136
5,X-Large,02/07/2025,44
6,Ju,02/07/2025,9
2,Small,03/07/2025,18
3,Medium,03/07/2025,100
4,La,03/07/2025,132
5,X-Large,03/07/2025,79
6,Ju,03/07/2025,20
1,Pullets,04/07/2025,2
2,Small,04/07/2025,18
3,Medium,04/07/2025,101
4,La,04/07/2025,139
5,X-Large,04/07/2025,25
6,Ju,04/07/2025,15
1,Pullets,05/07/2025,1
2,Small,05/07/2025,19
3,Medium,05/07/2025,92
4,La,05/07/2025,128
5,X-Large,05/07/2025,78
6,Ju,05/07/2025,23
2,Small,06/07/2025,29
3,Medium,06/07/2025,84
4,La,06/07/2025,148
5,X-Large,06/07/2025,56
6,Ju,06/07/2025,18
2,Small,09/07/2025,44
3,Medium,09/07/2025,110
4,La,09/07/2025,136
5,X-Large,09/07/2025,76
6,Ju,09/07/2025,23
2,Small,10/07/2025,15
3,Medium,10/07/2025,102
4,La,10/07/2025,105
5,X-Large,10/07/2025,68
6,Ju,10/07/2025,39
1,Pullets,11/07/2025,1
2,Small,11/07/2025,33
3,Medium,11/07/2025,106
4,La,11/07/2025,105
5,X-Large,11/07/2025,62
6,Ju,11/07/2025,24
1,Pullets,12/07/2025,2
2,Small,12/07/2025,16
3,Medium,12/07/2025,80
4,La,12/07/2025,148
5,X-Large,12/07/2025,74
6,Ju,12/07/2025,10
2,Small,13/07/2025,16
3,Medium,13/07/2025,106
4,La,13/07/2025,122
5,X-Large,13/07/2025,67
6,Ju,13/07/2025,22
2,Small,14/07/2025,27
3,Medium,14/07/2025,97
4,La,14/07/2025,106
5,X-Large,14/07/2025,73
6,Ju,14/07/2025,24
2,Small,15/07/2025,24
3,Medium,15/07/2025,112
4,La,15/07/2025,112
5,X-Large,15/07/2025,70
6,Ju,15/07/2025,13
2,Small,16/07/2025,33
3,Medium,16/07/2025,95
4,La,16/07/2025,128
5,X-Large,16/07/2025,79
6,Ju,16/07/2025,21
2,Small,17/07/2025,32
3,Medium,17/07/2025,112
4,La,17/07/2025,118
5,X-Large,17/07/2025,57
6,Ju,17/07/2025,11
1,Pullets,18/07/2025,2
2,Small,18/07/2025,22
3,Medium,18/07/2025,104
4,La,18/07/2025,129
5,X-Large,18/07/2025,55
6,Ju,18/07/2025,16
2,Small,19/07/2025,22
3,Medium,19/07/2025,111
4,La,19/07/2025,110
5,X-Large,19/07/2025,63
6,Ju,19/07/2025,9
1,Pullets,20/07/2025,1
2,Small,20/07/2025,45
3,Medium,20/07/2025,122
4,La,20/07/2025,92
5,X-Large,20/07/2025,44
6,Ju,20/07/2025,19
1,Pullets,21/07/2025,2
2,Small,21/07/2025,17
3,Medium,21/07/2025,107
4,La,21/07/2025,122
5,X-Large,21/07/2025,69
6,Ju,21/07/2025,12
2,Small,22/07/2025,32
3,Medium,22/07/2025,110
4,La,22/07/2025,128
5,X-Large,22/07/2025,49
6,Ju,22/07/2025,10
2,Small,23/07/2025,29
3,Medium,23/07/2025,99
4,La,23/07/2025,127
5,X-Large,23/07/2025,55
6,Ju,23/07/2025,22
1,Pullets,24/07/2025,1
2,Small,24/07/2025,31
3,Medium,24/07/2025,115
4,La,24/07/2025,135
5,X-Large,24/07/2025,50
6,Ju,24/07/2025,10
2,Small,25/07/2025,25
3,Medium,25/07/2025,116
4,La,25/07/2025,128
5,X-Large,25/07/2025,57
6,Ju,25/07/2025,17
2,Small,26/07/2025,32
3,Medium,26/07/2025,100
4,La,26/07/2025,127
5,X-Large,26/07/2025,56
6,Ju,26/07/2025,12
2,Small,27/07/2025,28
3,Medium,27/07/2025,90
4,La,27/07/2025,123
5,X-Large,27/07/2025,66
6,Ju,27/07/2025,14
2,Small,28/07/2025,31
3,Medium,28/07/2025,126
4,La,28/07/2025,147
5,X-Large,28/07/2025,74
6,Ju,28/07/2025,22
2,Small,29/07/2025,34
3,Medium,29/07/2025,97
4,La,29/07/2025,129
5,X-Large,29/07/2025,48
6,Ju,29/07/2025,21
1,Pullets,30/07/2025,1
2,Small,30/07/2025,32
3,Medium,30/07/2025,92
4,La,30/07/2025,131
5,X-Large,30/07/2025,54
6,Ju,30/07/2025,17
2,Small,31/07/2025,12
3,Medium,31/07/2025,73
4,La,31/07/2025,120
5,X-Large,31/07/2025,92
6,Ju,31/07/2025,33
1,Pullets,01/08/2025,1
2,Small,01/08/2025,21
3,Medium,01/08/2025,92
4,La,01/08/2025,127
5,X-Large,01/08/2025,61
6,Ju,01/08/2025,19
1,Pullets,02/08/2025,1
2,Small,02/08/2025,14
3,Medium,02/08/2025,91
4,La,02/08/2025,134
5,X-Large,02/08/2025,63
6,Ju,02/08/2025,21
2,Small,03/08/2025,16
3,Medium,03/08/2025,73
4,La,03/08/2025,117
5,X-Large,03/08/2025,80
6,Ju,03/08/2025,43
2,Small,04/08/2025,11
3,Medium,04/08/2025,45
4,La,04/08/2025,109
5,X-Large,04/08/2025,110
6,Ju,04/08/2025,52
2,Small,05/08/2025,29
3,Medium,05/08/2025,99
4,La,05/08/2025,113
5,X-Large,05/08/2025,52
6,Ju,05/08/2025,25
2,Small,06/08/2025,42
3,Medium,06/08/2025,105
4,La,06/08/2025,128
5,X-Large,06/08/2025,43
6,Ju,06/08/2025,19
2,Small,07/08/2025,65
3,Medium,07/08/2025,192
4,La,07/08/2025,179
5,X-Large,07/08/2025,54
6,Ju,07/08/2025,14
1,Pullets,08/08/2025,1
2,Small,08/08/2025,44
3,Medium,08/08/2025,106
4,La,08/08/2025,112
5,X-Large,08/08/2025,47
6,Ju,08/08/2025,13
2,Small,09/08/2025,36
3,Medium,09/08/2025,130
4,La,09/08/2025,100
5,X-Large,09/08/2025,47
6,Ju,09/08/2025,10
2,Small,10/08/2025,51
3,Medium,10/08/2025,117
4,La,10/08/2025,95
5,X-Large,10/08/2025,47
6,Ju,10/08/2025,12
2,Small,11/08/2025,35
3,Medium,11/08/2025,93
4,La,11/08/2025,108
5,X-Large,11/08/2025,59
6,Ju,11/08/2025,14
1,Pullets,12/08/2025,1
2,Small,12/08/2025,38
3,Medium,12/08/2025,111
4,La,12/08/2025,99
5,X-Large,12/08/2025,63
6,Ju,12/08/2025,8
1,Pullets,13/08/2025,3
2,Small,13/08/2025,48
3,Medium,13/08/2025,103
4,La,13/08/2025,99
5,X-Large,13/08/2025,45
6,Ju,13/08/2025,12
2,Small,14/08/2025,38
3,Medium,14/08/2025,101
4,La,14/08/2025,111
5,X-Large,14/08/2025,50
6,Ju,14/08/2025,10
1,Pullets,15/08/2025,1
2,Small,15/08/2025,31
3,Medium,15/08/2025,118
4,La,15/08/2025,99
5,X-Large,15/08/2025,45
6,Ju,15/08/2025,14
1,Pullets,16/08/2025,1
2,Small,16/08/2025,47
3,Medium,16/08/2025,98
4,La,16/08/2025,117
5,X-Large,16/08/2025,34
6,Ju,16/08/2025,12
1,Pullets,17/08/2025,1
2,Small,17/08/2025,36
3,Medium,17/08/2025,108
4,La,17/08/2025,104
5,X-Large,17/08/2025,38
6,Ju,17/08/2025,11
2,Small,18/08/2025,35
3,Medium,18/08/2025,97
4,La,18/08/2025,101
5,X-Large,18/08/2025,43
6,Ju,18/08/2025,14
2,Small,19/08/2025,39
3,Medium,19/08/2025,95
4,La,19/08/2025,110
5,X-Large,19/08/2025,38
6,Ju,19/08/2025,19
2,Small,20/08/2025,31
3,Medium,20/08/2025,114
4,La,20/08/2025,105
5,X-Large,20/08/2025,39
6,Ju,20/08/2025,4
2,Small,21/08/2025,30
3,Medium,21/08/2025,101
4,La,21/08/2025,113
5,X-Large,21/08/2025,37
6,Ju,21/08/2025,13
2,Small,22/08/2025,32
3,Medium,22/08/2025,95
4,La,22/08/2025,118
5,X-Large,22/08/2025,50
6,Ju,22/08/2025,17
1,Pullets,23/08/2025,1
2,Small,23/08/2025,30
3,Medium,23/08/2025,86
4,La,23/08/2025,115
5,X-Large,23/08/2025,46
6,Ju,23/08/2025,21
2,Small,24/08/2025,32
3,Medium,24/08/2025,87
4,La,24/08/2025,124
5,X-Large,24/08/2025,43
6,Ju,24/08/2025,17
1,Pullets,25/08/2025,5
2,Small,25/08/2025,28
3,Medium,25/08/2025,107
4,La,25/08/2025,104
5,X-Large,25/08/2025,39
6,Ju,25/08/2025,11
2,Small,26/08/2025,24
3,Medium,26/08/2025,99
4,La,26/08/2025,109
5,X-Large,26/08/2025,44
6,Ju,26/08/2025,8
1,Pullets,27/08/2025,3
2,Small,27/08/2025,24
3,Medium,27/08/2025,110
4,La,27/08/2025,89
5,X-Large,27/08/2025,42
6,Ju,27/08/2025,10
1,Pullets,28/08/2025,3
2,Small,28/08/2025,35
3,Medium,28/08/2025,87
4,La,28/08/2025,97
5,X-Large,28/08/2025,56
6,Ju,28/08/2025,13
1,Pullets,29/08/2025,1
2,Small,29/08/2025,25
3,Medium,29/08/2025,107
4,La,29/08/2025,108
5,X-Large,29/08/2025,40
6,Ju,29/08/2025,19
1,Pullets,30/08/2025,3
2,Small,30/08/2025,38
3,Medium,30/08/2025,109
4,La,30/08/2025,92
5,X-Large,30/08/2025,44
6,Ju,30/08/2025,15
1,Pullets,31/08/2025,1
2,Small,31/08/2025,33
3,Medium,31/08/2025,87
4,La,31/08/2025,98
5,X-Large,31/08/2025,48
6,Ju,31/08/2025,17
1,Pullets,01/09/2025,2
2,Small,01/09/2025,17
3,Medium,01/09/2025,93
4,La,01/09/2025,101
5,X-Large,01/09/2025,60
6,Ju,01/09/2025,27
2,Small,02/09/2025,17
3,Medium,02/09/2025,80
4,La,02/09/2025,114
5,X-Large,02/09/2025,52
6,Ju,02/09/2025,40
1,Pullets,03/09/2025,2
2,Small,03/09/2025,32
3,Medium,03/09/2025,110
4,La,03/09/2025,104
5,X-Large,03/09/2025,40
6,Ju,03/09/2025,90
2,Small,04/09/2025,30
3,Medium,04/09/2025,88
4,La,04/09/2025,101
5,X-Large,04/09/2025,62
6,Ju,04/09/2025,12
1,Pullets,05/09/2025,2
2,Small,05/09/2025,28
3,Medium,05/09/2025,92
4,La,05/09/2025,99
5,X-Large,05/09/2025,46
6,Ju,05/09/2025,20
1,Pullets,06/09/2025,2
2,Small,06/09/2025,31
3,Medium,06/09/2025,87
4,La,06/09/2025,101
5,X-Large,06/09/2025,46
6,Ju,06/09/2025,21
1,Pullets,07/09/2025,3
2,Small,07/09/2025,37
3,Medium,07/09/2025,91
4,La,07/09/2025,109
5,X-Large,07/09/2025,48
6,Ju,07/09/2025,15
2,Small,08/09/2025,44
3,Medium,08/09/2025,104
4,La,08/09/2025,90
5,X-Large,08/09/2025,40
6,Ju,08/09/2025,9
2,Small,09/09/2025,40
3,Medium,09/09/2025,104
4,La,09/09/2025,88
5,X-Large,09/09/2025,40
6,Ju,09/09/2025,11
1,Pullets,10/09/2025,2
2,Small,10/09/2025,36
3,Medium,10/09/2025,94
4,La,10/09/2025,116
5,X-Large,10/09/2025,41
6,Ju,10/09/2025,12
2,Small,11/09/2025,31
3,Medium,11/09/2025,97
4,La,11/09/2025,105
5,X-Large,11/09/2025,44
6,Ju,11/09/2025,17
2,Small,12/09/2025,28
3,Medium,12/09/2025,114
4,La,12/09/2025,106
5,X-Large,12/09/2025,54
6,Ju,12/09/2025,15
2,Small,13/09/2025,28
3,Medium,13/09/2025,87
4,La,13/09/2025,101
5,X-Large,13/09/2025,50
6,Ju,13/09/2025,15
2,Small,14/09/2025,38
3,Medium,14/09/2025,75
4,La,14/09/2025,104
5,X-Large,14/09/2025,49
6,Ju,14/09/2025,14
1,Pullets,15/09/2025,1
2,Small,15/09/2025,29
3,Medium,15/09/2025,86
4,La,15/09/2025,94
5,X-Large,15/09/2025,50
6,Ju,15/09/2025,14
2,Small,16/09/2025,14
3,Medium,16/09/2025,93
4,La,16/09/2025,130
5,X-Large,16/09/2025,74
6,Ju,16/09/2025,11
2,Small,17/09/2025,44
3,Medium,17/09/2025,73
4,La,17/09/2025,109
5,X-Large,17/09/2025,42
6,Ju,17/09/2025,13
1,Pullets,18/09/2025,2
2,Small,18/09/2025,39
3,Medium,18/09/2025,88
4,La,18/09/2025,105
5,X-Large,18/09/2025,39
6,Ju,18/09/2025,9
1,Pullets,19/09/2025,1
2,Small,19/09/2025,35
3,Medium,19/09/2025,89
4,La,19/09/2025,110
5,X-Large,19/09/2025,42
6,Ju,19/09/2025,9
2,Small,20/09/2025,33
3,Medium,20/09/2025,85
4,La,20/09/2025,97
5,X-Large,20/09/2025,40
6,Ju,20/09/2025,8
2,Small,21/09/2025,29
3,Medium,21/09/2025,66
4,La,21/09/2025,93
5,X-Large,21/09/2025,56
6,Ju,21/09/2025,14
2,Small,22/09/2025,24
3,Medium,22/09/2025,74
4,La,22/09/2025,100
5,X-Large,22/09/2025,61
6,Ju,22/09/2025,8
1,Pullets,23/09/2025,1
2,Small,23/09/2025,19
3,Medium,23/09/2025,71
4,La,23/09/2025,92
5,X-Large,23/09/2025,52
6,Ju,23/09/2025,4
1,Pullets,24/09/2025,1
2,Small,24/09/2025,20
3,Medium,24/09/2025,68
4,La,24/09/2025,93
5,X-Large,24/09/2025,54
6,Ju,24/09/2025,16
2,Small,25/09/2025,17
3,Medium,25/09/2025,70
4,La,25/09/2025,90
5,X-Large,25/09/2025,57
6,Ju,25/09/2025,23
1,Pullets,26/09/2025,3
2,Small,26/09/2025,31
3,Medium,26/09/2025,84
4,La,26/09/2025,71
5,X-Large,26/09/2025,37
6,Ju,26/09/2025,9
1,Pullets,27/09/2025,3
2,Small,27/09/2025,25
3,Medium,27/09/2025,86
4,La,27/09/2025,91
5,X-Large,27/09/2025,33
6,Ju,27/09/2025,11
1,Pullets,28/09/2025,1
2,Small,28/09/2025,26
3,Medium,28/09/2025,76
4,La,28/09/2025,79
5,X-Large,28/09/2025,34
6,Ju,28/09/2025,15
1,Pullets,29/09/2025,3
2,Small,29/09/2025,31
3,Medium,29/09/2025,77
4,La,29/09/2025,80
5,X-Large,29/09/2025,37
6,Ju,29/09/2025,11
1,Pullets,30/09/2025,1
2,Small,30/09/2025,36
3,Medium,30/09/2025,84
4,La,30/09/2025,95
5,X-Large,30/09/2025,33
6,Ju,30/09/2025,7
1,Pullets,01/10/2025,1
2,Small,01/10/2025,45
3,Medium,01/10/2025,74
4,La,01/10/2025,96
5,X-Large,01/10/2025,22
6,Ju,01/10/2025,9
2,Small,02/10/2025,26
3,Medium,02/10/2025,75
4,La,02/10/2025,89
5,X-Large,02/10/2025,41
6,Ju,02/10/2025,13
1,Pullets,03/10/2025,2
2,Small,03/10/2025,29
3,Medium,03/10/2025,91
4,La,03/10/2025,95
5,X-Large,03/10/2025,39
6,Ju,03/10/2025,13
1,Pullets,04/10/2025,1
2,Small,04/10/2025,29
3,Medium,04/10/2025,85
4,La,04/10/2025,88
5,X-Large,04/10/2025,41
6,Ju,04/10/2025,13
1,Pullets,05/10/2025,3
2,Small,05/10/2025,28
3,Medium,05/10/2025,76
4,La,05/10/2025,93
5,X-Large,05/10/2025,43
6,Ju,05/10/2025,11
1,Pullets,06/10/2025,4
2,Small,06/10/2025,24
3,Medium,06/10/2025,94
4,La,06/10/2025,80
5,X-Large,06/10/2025,32
6,Ju,06/10/2025,10
2,Small,07/10/2025,30
3,Medium,07/10/2025,87
4,La,07/10/2025,85
5,X-Large,07/10/2025,33
6,Ju,07/10/2025,14
1,Pullets,08/10/2025,3
2,Small,08/10/2025,33
3,Medium,08/10/2025,74
4,La,08/10/2025,74
5,X-Large,08/10/2025,36
6,Ju,08/10/2025,13
1,Pullets,09/10/2025,2
2,Small,09/10/2025,25
3,Medium,09/10/2025,84
4,La,09/10/2025,76
5,X-Large,09/10/2025,30
6,Ju,09/10/2025,14
1,Pullets,10/10/2025,3
2,Small,10/10/2025,24
3,Medium,10/10/2025,81
4,La,10/10/2025,74
5,X-Large,10/10/2025,32
6,Ju,10/10/2025,10
1,Pullets,11/10/2025,5
2,Small,11/10/2025,13
3,Medium,11/10/2025,92
4,La,11/10/2025,86
5,X-Large,11/10/2025,23
6,Ju,11/10/2025,10
1,Pullets,12/10/2025,1
2,Small,12/10/2025,30
3,Medium,12/10/2025,77
4,La,12/10/2025,74
5,X-Large,12/10/2025,29
6,Ju,12/10/2025,9
1,Pullets,13/10/2025,2
2,Small,13/10/2025,29
3,Medium,13/10/2025,78
4,La,13/10/2025,74
5,X-Large,13/10/2025,23
6,Ju,13/10/2025,10
1,Pullets,14/10/2025,2
2,Small,14/10/2025,32
3,Medium,14/10/2025,76
4,La,14/10/2025,69
5,X-Large,14/10/2025,27
6,Ju,14/10/2025,7
1,Pullets,15/10/2025,2
2,Small,15/10/2025,19
3,Medium,15/10/2025,76
4,La,15/10/2025,69
5,X-Large,15/10/2025,45
6,Ju,15/10/2025,12
1,Pullets,16/10/2025,2
2,Small,16/10/2025,18
3,Medium,16/10/2025,75
4,La,16/10/2025,80
5,X-Large,16/10/2025,37
6,Ju,16/10/2025,15
1,Pullets,17/10/2025,2
2,Small,17/10/2025,21
3,Medium,17/10/2025,80
4,La,17/10/2025,76
5,X-Large,17/10/2025,29
6,Ju,17/10/2025,11
1,Pullets,18/10/2025,1
2,Small,18/10/2025,22
3,Medium,18/10/2025,68
4,La,18/10/2025,81
5,X-Large,18/10/2025,31
6,Ju,18/10/2025,17
1,Pullets,19/10/2025,1
2,Small,19/10/2025,23
3,Medium,19/10/2025,79
4,La,19/10/2025,77
5,X-Large,19/10/2025,42
6,Ju,19/10/2025,7
1,Pullets,20/10/2025,1
2,Small,20/10/2025,21
3,Medium,20/10/2025,84
4,La,20/10/2025,59
5,X-Large,20/10/2025,33
6,Ju,20/10/2025,11
1,Pullets,21/10/2025,1
2,Small,21/10/2025,22
3,Medium,21/10/2025,77
4,La,21/10/2025,63
5,X-Large,21/10/2025,43
6,Ju,21/10/2025,9
1,Pullets,22/10/2025,3
2,Small,22/10/2025,18
3,Medium,22/10/2025,61
4,La,22/10/2025,71
5,X-Large,22/10/2025,40
6,Ju,22/10/2025,14
1,Pullets,23/10/2025,2
2,Small,23/10/2025,11
3,Medium,23/10/2025,61
4,La,23/10/2025,82
5,X-Large,23/10/2025,41
6,Ju,23/10/2025,18
1,Pullets,24/10/2025,2
2,Small,24/10/2025,18
3,Medium,24/10/2025,54
4,La,24/10/2025,69
5,X-Large,24/10/2025,44
6,Ju,24/10/2025,16
1,Pullets,25/10/2025,2
2,Small,25/10/2025,12
3,Medium,25/10/2025,66
4,La,25/10/2025,69
5,X-Large,25/10/2025,46
6,Ju,25/10/2025,15
2,Small,26/10/2025,21
3,Medium,26/10/2025,64
4,La,26/10/2025,75
5,X-Large,26/10/2025,32
6,Ju,26/10/2025,13
2,Small,27/10/2025,6
3,Medium,27/10/2025,69
4,La,27/10/2025,66
5,X-Large,27/10/2025,49
6,Ju,27/10/2025,12
1,Pullets,28/10/2025,2
2,Small,28/10/2025,10
3,Medium,28/10/2025,66
4,La,28/10/2025,59
5,X-Large,28/10/2025,45
6,Ju,28/10/2025,20
1,Pullets,29/10/2025,1
2,Small,29/10/2025,22
3,Medium,29/10/2025,55
4,La,29/10/2025,68
5,X-Large,29/10/2025,36
6,Ju,29/10/2025,13
2,Small,30/10/2025,17
3,Medium,30/10/2025,50
4,La,30/10/2025,69
5,X-Large,30/10/2025,25
6,Ju,30/10/2025,12
2,Small,31/10/2025,18
3,Medium,31/10/2025,46
4,La,31/10/2025,57
5,X-Large,31/10/2025,28
6,Ju,31/10/2025,7
2,Small,01/11/2025,17
3,Medium,01/11/2025,45
4,La,01/11/2025,59
5,X-Large,01/11/2025,27
6,Ju,01/11/2025,9
2,Small,02/11/2025,16
3,Medium,02/11/2025,46
4,La,02/11/2025,57
5,X-Large,02/11/2025,36
6,Ju,02/11/2025,6
2,Small,03/11/2025,21
3,Medium,03/11/2025,37
4,La,03/11/2025,47
5,X-Large,03/11/2025,26
6,Ju,03/11/2025,11
1,Pullets,04/11/2025,1
2,Small,04/11/2025,11
3,Medium,04/11/2025,37
4,La,04/11/2025,56
5,X-Large,04/11/2025,30
6,Ju,04/11/2025,8
1,Pullets,05/11/2025,2
2,Small,05/11/2025,10
3,Medium,05/11/2025,37
4,La,05/11/2025,43
5,X-Large,05/11/2025,27
6,Ju,05/11/2025,12
1,Pullets,06/11/2025,1
2,Small,06/11/2025,11
3,Medium,06/11/2025,47
4,La,06/11/2025,37
5,X-Large,06/11/2025,21
6,Ju,06/11/2025,6
1,Pullets,07/11/2025,1
2,Small,07/11/2025,11
3,Medium,07/11/2025,45
4,La,07/11/2025,43
5,X-Large,07/11/2025,19
6,Ju,07/11/2025,5
1,Pullets,08/11/2025,1
2,Small,08/11/2025,16
3,Medium,08/11/2025,44
4,La,08/11/2025,33
5,X-Large,08/11/2025,22
6,Ju,08/11/2025,5
1,Pullets,09/11/2025,1
2,Small,09/11/2025,13
3,Medium,09/11/2025,47
4,La,09/11/2025,40
5,X-Large,09/11/2025,15
6,Ju,09/11/2025,1
1,Pullets,10/11/2025,1
2,Small,10/11/2025,18
3,Medium,10/11/2025,35
4,La,10/11/2025,30
5,X-Large,10/11/2025,15
6,Ju,10/11/2025,5
1,Pullets,11/11/2025,1
2,Small,11/11/2025,13
3,Medium,11/11/2025,33
4,La,11/11/2025,33
5,X-Large,11/11/2025,10
6,Ju,11/11/2025,4
1,Pullets,12/11/2025,2
2,Small,12/11/2025,17
3,Medium,12/11/2025,34
4,La,12/11/2025,34
5,X-Large,12/11/2025,19
1,Pullets,13/11/2025,4
2,Small,13/11/2025,11
3,Medium,13/11/2025,36
4,La,13/11/2025,33
5,X-Large,13/11/2025,9
6,Ju,13/11/2025,3
1,Pullets,14/11/2025,2
2,Small,14/11/2025,16
3,Medium,14/11/2025,26
4,La,14/11/2025,34
5,X-Large,14/11/2025,12
6,Ju,14/11/2025,4
1,Pullets,16/11/2025,2
2,Small,16/11/2025,11
3,Medium,16/11/2025,28
4,La,16/11/2025,28
5,X-Large,16/11/2025,16
6,Ju,16/11/2025,3
2,Small,20/11/2025,7
3,Medium,20/11/2025,23
4,La,20/11/2025,18
5,X-Large,20/11/2025,6
6,Ju,20/11/2025,3
2,Small,25/11/2025,100
3,Medium,27/11/2025,50
3,Medium,29/11/2025,10
3,Medium,02/12/2025,5
5,X-Large,11/12/2025,5
6,Ju,11/12/2025,1
6,Ju,11/12/2025,2
4,La,11/12/2025,1
